MONTH,STORECODE,QTY,VALUE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M2,P9,7,72,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,ROHIT SURFACTANTS PVT.LTD,GHADI,GHADI
M2,P9,33,165,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,SARAS INDUSTRIES,SARAS,SARAS
M2,P1,8,520,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M2,P1,12,252,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M2,P1,17,204,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P2,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,ALEX CHEMICAL & INDUSTRIES,JYOTI,JYOTI
M2,P2,1,63,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M2,P2,8,163,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M2,P2,16,198,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P3,40,476,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P3,33,232,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,LIBERTY SOAP INDUSTRIES,POSTMAN,POSTMAN
M2,P4,19,223,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P4,32,1506,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,PADAM SOAP WORKS,SHANDAR,SHANDAR
M2,P5,19,233,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P6,10,625,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M2,P6,4,86,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M2,P6,4,51,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P7,96,1147,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P10,2,24,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P10,28,279,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,SURENDRA INDS,OSWAL,OSWAL
M2,P8,6,120,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M2,P8,23,277,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M2,P8,4,200,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,RAJU SOAP WORKS,BAGICHA,BAGICHA
M2,P8,1,60,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,RAJU SOAP WORKS,RAJU,RAJU
M2,P9,6,74,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P1,7,487,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M1,P1,13,270,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M1,P1,7,90,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P2,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,ALEX CHEMICAL & INDUSTRIES,JYOTI,JYOTI
M1,P2,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M1,P2,3,63,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M1,P2,6,72,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P3,95,1135,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P3,5,38,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,LIBERTY SOAP INDUSTRIES,POSTMAN,POSTMAN
M1,P4,10,116,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P4,20,956,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,PADAM SOAP WORKS,SHANDAR,SHANDAR
M1,P5,21,257,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P6,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M1,P6,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P7,31,372,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P10,1,20,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M1,P10,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P10,4,40,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,SURENDRA INDS,OSWAL,OSWAL
M1,P8,6,120,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M1,P8,27,324,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,P8,4,200,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,RAJU SOAP WORKS,BAGICHA,BAGICHA
M1,P8,1,60,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,RAJU SOAP WORKS,RAJU,RAJU
M1,P9,15,186,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P1,16,1037,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M3,P1,17,357,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M3,P1,48,576,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P2,2,106,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,ALEX CHEMICAL & INDUSTRIES,JYOTI,JYOTI
M3,P2,1,63,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M3,P2,4,81,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M3,P2,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P3,7,87,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P3,55,384,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,LIBERTY SOAP INDUSTRIES,POSTMAN,POSTMAN
M3,P4,22,264,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P4,32,1505,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,PADAM SOAP WORKS,SHANDAR,SHANDAR
M3,P5,25,298,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P6,3,189,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M3,P6,11,213,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M3,P6,0,0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P7,30,360,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P10,5,62,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P10,9,93,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,SURENDRA INDS,OSWAL,OSWAL
M3,P8,24,480,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SUNLIGHT,SUNLIGHT COLOUR GUARD
M3,P8,30,360,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P8,8,400,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,RAJU SOAP WORKS,BAGICHA,BAGICHA
M3,P8,2,120,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,RAJU SOAP WORKS,RAJU,RAJU
M3,P9,21,253,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M3,P1,8,600,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P1,41,1621,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M3,P1,84,168,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL QUICK WASH
M3,P1,79,2077,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P1,89,785,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M3,P1,6,636,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE
M3,P1,1,56,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE NATURALS
M3,P2,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,GODREJ CONSUMER PRODS,EZEE,EZEE SUPER LIQUID
M3,P2,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P2,4,267,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN REFRESH
M3,P2,17,1961,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M3,P2,15,495,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL QUICK WASH
M3,P2,44,1566,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P2,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,JYOTHY LABORATORIES,HENKO,HENKO STAIN CHAMP
M3,P2,4,252,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,MAHILA GRIHA UDYOG,SASA,SASA LIQUID DETERGENT
M3,P2,8,1414,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M3,P2,14,1225,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M3,P2,7,241,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE NATURALS
M3,P3,50,167,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P3,69,1024,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M3,P3,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL LIQUID
M3,P3,38,110,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL QUICK WASH
M3,P3,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF MATIC FRONT LOAD LIQUIDS
M3,P3,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF MATIC TOP LOAD LIQUIDS
M3,P3,2,110,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M3,P3,6,168,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P3,26,118,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M3,P3,5,418,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M3,P3,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE NATURALS
M3,P4,132,1846,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P4,99,1518,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M3,P4,32,147,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL QUICK WASH
M3,P4,70,1968,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P4,3,165,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,MAHILA GRIHA UDYOG,SASA,SASA
M3,P4,8,80,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PITAMBARI PRODS,KLENZ,KLENZ
M3,P4,38,168,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M3,P4,11,282,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M3,P4,2,20,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE NATURALS
M3,P4,13,220,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,ROHIT SURFACTANTS PVT.LTD,GHADI,GHADI
M3,P5,130,2228,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P5,93,1134,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M3,P5,49,97,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL QUICK WASH
M3,P5,56,1366,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P5,110,3022,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M3,P5,8,877,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE
M3,P5,48,476,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M3,P5,55,1371,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE NATURALS
M3,P6,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,GODREJ CONSUMER PRODS,EZEE,EZEE SUPER LIQUID
M3,P6,41,1543,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P6,29,2275,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M3,P6,3,435,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL LIQUID
M3,P6,1,121,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL MATIC FRONT LOAD
M3,P6,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL MATIC TOP LOAD
M3,P6,20,728,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL QUICK WASH
M3,P6,1,102,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF MATIC TOP LOAD LIQUIDS
M3,P6,34,1732,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P6,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,MAHILA GRIHA UDYOG,SASA,SASA LIQUID DETERGENT
M3,P6,14,135,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,NIRMA LIMITED,NIRMA,NIRMA
M3,P6,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PITAMBARI MKTG,KLENZ,KLENZ POWER WASH
M3,P6,21,213,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,POOJA ENTERPRISES,WELL WASH,WELL WASH
M3,P6,94,1717,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M3,P6,0,0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL FRONT LOAD
M3,P6,19,1016,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE
M3,P6,18,184,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M3,P7,33,1495,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P7,44,359,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL QUICK WASH
M3,P7,130,2608,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P7,108,1543,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,ARIEL,ARIEL COMPLETE
M3,P7,20,440,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M3,P7,2,53,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,ROHIT SURFACTANTS PVT.LTD,GHADI,GHADI
M3,P10,6,276,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M3,P10,10,416,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M3,P10,1,55,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M3,P10,16,421,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M3,P10,1,27,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PRAKASH DETERGENTS,SARAS,SARAS
M3,P10,4,230,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE JASMINE ROSE
M3,P10,5,248,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,PROCTER & GAMBLE,TIDE,TIDE NATURALS
M3,P10,11,432,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,ROHIT SURFACTANTS PVT.LTD,GHADI,GHADI MATICS
M3,P10,13,517,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,SARAS INDUSTRIES,SARAS,SARAS
M3,P8,1,53,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,FENA,FENA,FENA
M3,P8,1,49,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,GODREJ CONSUMER PRODS,EZEE,EZEE SUPER LIQUID
