STATION,DATE,REPORT_TYPE,SOURCE,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,WindEquipmentChangeDate
72518014735,2020-03-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32,51,49,29.91,29.55,42,11.4,0,11.5,14,60,41,290,28,0,0,0,290,20,545,1817,08-09-2006
72518014735,2020-03-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32,41,71,30.12,29.8,37,2.8,0,1.1,24,51,30,180,18,0.29,0,0,190,15,543,1818,08-09-2006
72518014735,2020-03-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41,47,80,29.97,29.67,44,6.4,0,6.7,18,51,43,180,30,0.5,0,0,160,22,541,1819,08-09-2006
72518014735,2020-03-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",37,43,77,29.95,29.62,41,6.4,0,2.2,22,47,39,180,25,0.14,0,0,180,18,540,1820,08-09-2006
72518014735,2020-03-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32,43,66,30.02,29.7,38,3.7,0,1.8,22,48,38,80,15,0.06,0,0,30,12,538,1821,08-09-2006
72518014735,2020-04-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",24,44,48,29.84,29.53,36,7.8,0,2.3,21,55,32,10,25,0,0,0,20,18,536,1822,08-09-2006
72518014735,2020-04-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",30,48,56,29.74,29.44,40,11.2,0,5.9,17,57,38,330,30,0.02,0,0,320,23,534,1823,08-09-2006
72518014735,2020-04-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",40,47,77,29.79,29.44,44,8.7,0,4.4,18,51,42,20,24,0.2,0,0,10,17,533,1825,08-09-2006
72518014735,2020-04-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41,55,61,29.99,29.67,48,4.6,0,12,10,63,46,320,16,T,0,0,360,13,531,1826,08-09-2006
72518014735,2020-04-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42,55,65,30,29.68,48,6.4,0,11.5,10,62,47,270,24,T,0,0,290,20,529,1827,08-09-2006
72518014735,2020-04-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",25,51,41,30.01,29.7,41,8.9,0,7.1,14,62,39,280,30,0,0,0,270,23,528,1828,08-09-2006
72518014735,2020-04-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",29,54,39,29.83,29.55,44,8.6,0,9.7,11,65,42,280,27,0.04,0,0,280,21,526,1829,08-09-2006
72518014735,2020-04-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",38,51,65,29.59,29.28,45,6.6,0,6.2,14,60,42,280,23,0.16,0,0,260,18,524,1830,08-09-2006
72518014735,2020-04-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",35,46,66,29.31,29.02,41,15.1,0,0.8,19,51,40,290,51,0.36,0,0,290,35,523,1831,08-09-2006
72518014735,2020-04-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",28,43,57,29.37,29.02,36,18.6,0,-2.7,22,48,37,300,44,T,0,T,300,32,521,1833,08-09-2006
72518014735,2020-04-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",23,41,48,29.87,29.51,35,14.4,0,-5.1,24,50,32,290,42,T,0,T,290,30,519,1834,08-09-2006
72518014735,2020-04-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27,47,42,30.08,29.77,40,10.8,0,0.5,18,64,29,170,26,0,0,0,170,21,517,1835,08-09-2006
72518014735,2020-04-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50,57,73,29.65,29.3,54,16.8,0,10.1,8,64,49,270,44,0.61,0,0,290,31,516,1836,08-09-2006
72518014735,2020-04-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",21,46,38,30.01,29.68,37,10.5,0,-1.3,19,52,40,280,32,0,0,0,280,24,514,1837,08-09-2006
72518014735,2020-04-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",20,41,44,29.95,29.62,34,10.4,0,-6.8,24,48,33,260,29,T,0,T,270,23,513,1838,08-09-2006
72518014735,2020-04-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",21,39,52,30.08,29.73,32,13.3,0,-9.2,26,45,33,290,38,0.01,T,0.1,270,32,511,1839,08-09-2006
72518014735,2020-04-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",23,39,54,30.11,29.82,34,7.5,0,-9.6,26,50,27,270,28,0.15,T,0.3,280,20,509,1841,08-09-2006
72518014735,2020-04-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",29,42,66,29.84,29.52,35,8.1,0,-7,23,49,34,280,21,0.15,T,0.5,280,16,508,1842,08-09-2006
72518014735,2020-04-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",31,48,50,29.74,29.43,41,10.6,0,-1.4,17,67,28,290,35,T,0,0,280,24,506,1843,08-09-2006
72518014735,2020-04-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",24,45,46,29.7,29.39,37,7.7,0,-4.8,20,54,36,280,23,0,0,0,280,21,505,1844,08-09-2006
72518014735,2020-04-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",26,42,57,29.54,29.23,35,12.2,0,-8.1,23,52,31,290,43,0.15,0,T,300,30,503,1845,08-09-2006
72518014735,2020-04-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",16,38,44,29.82,29.46,30,20.1,0,-12.5,27,46,30,270,53,T,T,0.1,280,36,502,1846,08-09-2006
72518014735,2020-04-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",17,42,38,30,29.69,33,6.9,0,-8.9,23,56,28,170,21,0,0,0,180,16,500,1847,08-09-2006
72518014735,2020-04-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27,47,51,29.83,29.52,38,3,0,-4.3,18,54,40,360,13,0.04,0,0,10,9,459,1849,08-09-2006
72518014735,2020-04-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",28,54,37,30.02,29.69,44,2.3,0,2.4,11,67,41,150,15,0,0,0,350,10,457,1850,08-09-2006
72518014735,2020-04-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",30,47,56,29.98,29.67,40,9.1,0,-5,18,57,37,140,28,0.62,0,T,10,18,456,1851,08-09-2006
72518014735,2020-04-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",36,42,77,30,29.68,39,10.4,0,-10.3,23,46,37,30,25,0.18,0,T,10,20,454,1852,08-09-2006
72518014735,2020-04-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32,51,52,30.11,29.78,42,6.4,0,-1.7,14,63,39,340,23,0,0,0,330,16,453,1853,08-09-2006
72518014735,2020-04-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32,53,45,30.19,29.86,44,8.4,0,0,12,66,39,320,38,T,0,0,160,23,451,1854,08-09-2006
72518014735,2020-04-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42,53,70,30,29.73,48,11.8,0,-0.3,12,59,47,150,33,0.43,0,0,150,22,450,1855,08-09-2006
72518014735,2020-05-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50,55,78,29.73,29.41,53,7.2,0,1.3,10,61,49,280,25,0.3,0,0,320,20,449,1856,08-09-2006
72518014735,2020-05-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",38,58,48,29.91,29.59,49,9.4,0,4,7,72,43,280,28,0.01,0,0,280,21,447,1858,08-09-2006
72518014735,2020-05-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42,66,42,29.69,29.39,54,10.9,1,11.7,0,78,54,300,33,0,0,0,300,25,446,1859,08-09-2006
72518014735,2020-05-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",35,53,50,29.75,29.41,45,13.2,0,-1.6,12,61,45,290,36,T,0,0,280,26,445,1900,08-09-2006
72518014735,2020-05-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",26,49,43,29.91,29.58,39,9.5,0,-6,16,59,38,300,26,0,0,0,300,18,443,1901,08-09-2006
72518014735,2020-05-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",29,47,47,29.85,29.55,41,1.9,0,-8.3,18,59,34,330,28,T,0,0,320,16,442,1902,08-09-2006
72518014735,2020-05-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",29,54,41,29.73,29.41,43,10.9,0,-1.6,11,65,43,280,34,0.08,0,0,270,25,441,1903,08-09-2006
72518014735,2020-05-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",28,46,54,29.74,29.44,39,9.2,0,-9.9,19,57,35,300,20,0.12,0,T,250,16,440,1904,08-09-2006
72518014735,2020-05-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",21,39,51,29.79,29.44,32,19.9,0,-17.2,26,45,33,290,31,T,0,T,290,31,438,1905,08-09-2006
72518014735,2020-05-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",29,47,49,29.95,29.64,40,11.8,0,-9.5,18,58,36,300,32,0,0,0,300,20,437,1906,08-09-2006
72518014735,2020-05-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",36,51,69,29.84,29.52,42,8.1,0,-5.8,14,63,38,270,39,0.2,0,0,270,28,436,1908,08-09-2006
72518014735,2020-05-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",24,46,46,30.02,29.67,37,17.6,0,-11.1,19,54,37,270,41,T,0,T,260,32,435,1909,08-09-2006
72518014735,2020-05-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",24,44,41,30.25,29.91,38,12.3,0,-13.4,21,59,29,270,31,0,0,0,270,24,434,1910,08-09-2006
72518014735,2020-05-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27,52,35,30.18,29.89,43,5.5,0,-5.7,13,70,33,170,21,T,0,0,160,14,433,1911,08-09-2006
72518014735,2020-05-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55,71,67,29.86,29.57,61,8.3,6,13,0,84,57,310,58,0.22,0,0,290,38,432,1912,08-09-2006
72518014735,2020-05-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",48,64,57,30.06,29.7,56,9.6,0,5.7,1,73,55,270,25,0,0,0,290,21,431,1913,08-09-2006
72518014735,2020-05-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",48,64,57,30.21,29.9,55,5.7,0,5.4,1,74,54,160,19,T,0,0,140,14,430,1914,08-09-2006
72518014735,2020-05-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",49,62,68,30.18,29.86,54,4.9,0,3.2,3,69,54,360,15,0.19,0,0,160,12,429,1915,08-09-2006
72518014735,2020-05-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32,61,34,30.29,29.95,48,7.6,0,1.9,4,70,52,110,21,0,0,0,90,16,428,1916,08-09-2006
72518014735,2020-05-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",34,60,38,30.4,30.08,49,5,0,0.6,5,75,45,160,23,0,0,0,160,17,427,1917,08-09-2006
72518014735,2020-05-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32,62,33,30.3,30,49,7.9,0,2.3,3,78,46,160,21,0,0,0,160,16,426,1918,08-09-2006
72518014735,2020-05-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53,69,55,30.08,29.78,60,6.8,4,9,0,83,55,150,22,0,0,0,160,15,426,1919,08-09-2006
72518014735,2020-05-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50,73,48,30.04,29.7,60,7.3,8,12.7,0,85,60,150,22,T,0,0,140,16,425,1920,08-09-2006
72518014735,2020-05-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",38,64,36,30.21,29.89,52,7.4,0,3.4,1,79,49,160,28,0,0,0,160,21,424,1921,08-09-2006
72518014735,2020-05-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54,68,61,30.17,29.85,60,11.3,3,7.1,0,80,55,160,25,0,0,0,170,18,423,1922,08-09-2006
72518014735,2020-05-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60,77,58,30.14,29.83,66,6.8,12,15.8,0,90,64,160,21,0,0,0,160,16,423,1922,08-09-2006
72518014735,2020-05-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,79,58,30.14,29.83,67,11.1,14,17.5,0,89,68,150,27,0,0,0,160,20,422,1923,08-09-2006
72518014735,2020-05-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,76,69,30.09,29.77,68,12.6,11,14.2,0,83,68,170,31,0,0,0,160,22,421,1924,08-09-2006
72518014735,2020-05-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67,80,72,29.88,29.55,71,10.8,15,17.9,0,89,70,150,30,0.35,0,0,180,22,421,1925,08-09-2006
72518014735,2020-05-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53,68,62,29.88,29.55,59,10.2,3,5.5,0,78,58,280,40,0.05,0,0,280,31,420,1926,08-09-2006
72518014735,2020-05-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",37,56,50,30.09,29.75,47,11.8,0,-6.8,9,65,46,290,35,0,0,0,280,24,420,1927,08-09-2006
72518014735,2020-06-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",38,55,54,30.14,29.83,47,4.8,0,-8.1,10,68,41,300,31,T,0,0,290,23,419,1927,08-09-2006
72518014735,2020-06-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45,58,59,29.93,29.65,52,3,0,-5.4,7,71,45,160,14,0.03,0,0,190,10,419,1928,08-09-2006
72518014735,2020-06-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55,70,65,29.63,29.32,60,6.3,5,6.3,0,81,58,260,30,T,0,0,280,23,418,1929,08-09-2006
72518014735,2020-06-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56,75,52,29.79,29.47,64,5.9,10,11,0,90,59,270,22,0,0,0,260,16,418,1930,08-09-2006
72518014735,2020-06-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,78,66,29.83,29.52,69,7.4,13,13.7,0,85,71,160,21,0.07,0,0,160,15,418,1930,08-09-2006
72518014735,2020-06-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57,73,56,29.76,29.45,64,11.6,8,8.4,0,86,60,320,39,0,0,0,320,31,417,1931,08-09-2006
72518014735,2020-06-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45,65,51,29.93,29.6,54,6.9,0,0.1,0,75,54,300,23,0,0,0,320,18,417,1931,08-09-2006
72518014735,2020-06-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",44,65,45,29.99,29.68,55,6.6,0,-0.2,0,81,49,270,26,0,0,0,260,20,417,1932,08-09-2006
72518014735,2020-06-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50,73,47,29.91,29.6,60,5.9,8,7.5,0,88,58,360,22,0,0,0,360,17,417,1933,08-09-2006
72518014735,2020-06-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59,73,59,29.93,29.62,65,9.2,8,7.2,0,86,59,150,30,0.02,0,0,150,20,417,1933,08-09-2006
72518014735,2020-06-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,75,67,29.93,29.59,68,11.5,10,8.9,0,88,61,150,28,0.44,0,0,270,22,416,1934,08-09-2006
72518014735,2020-06-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",49,68,50,30.07,29.75,58,9.8,3,1.6,0,81,55,310,29,0,0,0,300,24,416,1934,08-09-2006
72518014735,2020-06-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",40,56,55,30.25,29.91,48,7.6,0,-10.7,9,66,46,280,20,0,0,0,250,17,416,1935,08-09-2006
72518014735,2020-06-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",43,57,59,30.4,30.07,50,4.2,0,-10,8,71,43,330,15,0,0,0,340,10,416,1935,08-09-2006
72518014735,2020-06-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47,64,56,30.41,30.09,55,3.1,0,-3.3,1,78,49,40,14,0,0,0,40,12,416,1935,08-09-2006
72518014735,2020-06-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",48,66,53,30.36,30.05,57,2.6,1,-1.5,0,83,49,30,15,0,0,0,40,10,416,1936,08-09-2006
72518014735,2020-06-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52,71,50,30.23,29.93,61,3.1,6,3.2,0,87,55,160,17,0,0,0,150,13,416,1936,08-09-2006
72518014735,2020-06-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,75,63,30.14,29.83,66,8,10,6.9,0,88,62,140,22,0,0,0,170,17,417,1936,08-09-2006
72518014735,2020-06-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,79,59,30.06,29.76,68,5.7,14,10.7,0,88,70,170,16,0,0,0,180,13,417,1937,08-09-2006
72518014735,2020-06-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,80,55,30,29.7,69,4.6,15,11.4,0,91,68,170,16,0,0,0,190,13,417,1937,08-09-2006
72518014735,2020-06-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,81,53,29.95,29.65,69,6.4,16,12.2,0,92,69,150,18,0,0,0,160,13,417,1937,08-09-2006
72518014735,2020-06-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,83,50,29.9,29.59,70,5.5,18,13.9,0,95,70,140,17,0,0,0,150,13,417,1937,08-09-2006
72518014735,2020-06-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66,84,56,29.72,29.42,72,12.7,19,14.7,0,93,75,160,30,0,0,0,160,22,418,1937,08-09-2006
72518014735,2020-06-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,75,56,29.7,29.37,65,9.3,10,5.5,0,85,65,280,23,0.37,0,0,290,18,418,1937,08-09-2006
72518014735,2020-06-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52,72,51,29.92,29.6,61,6.7,7,2.3,0,87,57,210,23,T,0,0,200,20,418,1938,08-09-2006
72518014735,2020-06-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55,74,54,29.92,29.61,62,4.2,9,4.1,0,85,63,290,21,0,0,0,220,16,419,1938,08-09-2006
72518014735,2020-06-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60,67,78,29.77,29.48,63,3.5,2,-3.1,0,72,61,140,14,0.21,0,0,110,10,419,1937,08-09-2006
72518014735,2020-06-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,72,82,29.73,29.41,66,4.2,7,1.7,0,77,66,320,14,0.12,0,0,320,12,420,1937,08-09-2006
72518014735,2020-06-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,74,76,29.85,29.52,66,6,9,3.5,0,83,65,330,36,0.44,0,0,330,25,420,1937,08-09-2006
72518014735,2020-06-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,73,78,29.91,29.59,65,4.3,8,2.3,0,81,65,90,28,0.28,0,0,60,21,421,1937,08-09-2006
72518014735,2020-07-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,74,73,29.88,29.58,65,4.5,9,3.2,0,83,64,310,20,T,0,0,310,16,421,1937,08-09-2006
72518014735,2020-07-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,78,71,29.81,29.51,68,3.9,13,7,0,93,63,360,42,0.41,0,0,350,32,422,1937,08-09-2006
72518014735,2020-07-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68,76,81,29.86,29.54,70,3,11,4.9,0,83,68,50,37,0.49,0,0,60,30,422,1937,08-09-2006
72518014735,2020-07-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,77,63,29.9,29.59,67,2.9,12,5.8,0,89,65,10,13,0,0,0,20,10,423,1936,08-09-2006
72518014735,2020-07-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,77,51,29.93,29.62,66,4.6,12,5.6,0,91,62,240,23,0,0,0,250,18,424,1936,08-09-2006
72518014735,2020-07-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,77,53,30.04,29.72,65,4.7,12,5.5,0,88,66,160,21,0,0,0,160,14,424,1936,08-09-2006
72518014735,2020-07-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,77,65,30.06,29.75,69,12.1,12,5.4,0,85,69,160,27,0,0,0,150,20,425,1935,08-09-2006
72518014735,2020-07-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",69,81,75,29.95,29.65,72,8.3,16,9.3,0,89,73,20,33,0.13,0,0,30,26,426,1935,08-09-2006
72518014735,2020-07-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68,84,64,29.97,29.65,73,6,19,12.2,0,94,73,160,19,0,0,0,170,13,426,1934,08-09-2006
72518014735,2020-07-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",69,81,71,29.9,29.62,72,6.7,16,9.2,0,88,74,110,20,0.12,0,0,120,14,427,1934,08-09-2006
72518014735,2020-07-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70,82,71,29.59,29.31,73,13,17,10.1,0,90,74,170,30,0.15,0,0,160,23,428,1933,08-09-2006
72518014735,2020-07-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,82,57,29.65,29.32,69,10.4,17,10,0,90,74,260,27,0,0,0,260,22,429,1933,08-09-2006
72518014735,2020-07-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,78,59,29.79,29.47,68,6.9,13,6,0,88,68,310,21,T,0,0,320,17,429,1932,08-09-2006
72518014735,2020-07-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,76,69,29.98,29.64,67,5.7,11,3.9,0,84,67,360,22,T,0,0,10,17,430,1932,08-09-2006
